,Date,Open,High,Low,Close,Volume,Dividend
971,2015-06-26,213.62,214.61,212.55,213.17,2762601.0,0.0
970,2015-06-29,210.14,211.22,207.65,207.65,3292721.0,0.0
969,2015-06-30,209.89,210.79,208.15,208.79,4167331.0,0.0
968,2015-07-01,211.63,212.49,208.945,209.94,2820266.0,0.0
967,2015-07-02,209.94,210.63,208.50099999999998,209.2,1816596.0,0.0
966,2015-07-06,206.71,208.53,206.26,208.04,2814663.0,0.0
965,2015-07-07,207.98,208.97,203.2,208.21,3304151.0,0.0
964,2015-07-08,206.3,206.785,203.7004,204.06,2185114.0,0.0
963,2015-07-09,207.13,207.55,204.44,204.81,2256224.0,0.0
962,2015-07-10,207.72,207.98,206.18,207.19,1840517.0,0.0
961,2015-07-13,209.44,210.31,208.65,210.12,2041670.0,0.0
